plot,Time,Temperature
A01,25/11/2021 19:31,1
A01,25/11/2021 23:31,1
A01,26/11/2021 3:31,1
A01,26/11/2021 7:31,1
A01,26/11/2021 11:31,1
A01,26/11/2021 15:31,1
A01,26/11/2021 19:31,1
A01,26/11/2021 23:31,1
A01,27/11/2021 3:31,1
A01,27/11/2021 7:31,1
A01,27/11/2021 11:31,1
A01,27/11/2021 15:31,1
A01,27/11/2021 19:31,1
A01,27/11/2021 23:31,1
A01,28/11/2021 3:31,1
A01,28/11/2021 7:31,1
A01,28/11/2021 11:31,1
A01,28/11/2021 15:31,1
A01,28/11/2021 19:31,1
A01,28/11/2021 23:31,1
A01,29/11/2021 3:31,1
A01,29/11/2021 7:31,1
A01,29/11/2021 11:31,1
A01,29/11/2021 15:31,1
A01,29/11/2021 19:31,1
A01,29/11/2021 23:31,1
A01,30/11/2021 3:31,1
A01,30/11/2021 7:31,1
A01,30/11/2021 11:31,1
A01,30/11/2021 15:31,1
A01,30/11/2021 19:31,1
A01,30/11/2021 23:31,1
A01,01/12/2021 3:31,1
A01,01/12/2021 7:31,1
A01,01/12/2021 11:31,1
A01,01/12/2021 15:31,1
A01,01/12/2021 19:31,1
A01,01/12/2021 23:31,1
A01,02/12/2021 3:31,1
A01,02/12/2021 7:31,1
A01,02/12/2021 11:31,1
A01,02/12/2021 15:31,1
A01,02/12/2021 19:31,1
A01,02/12/2021 23:31,1
A01,03/12/2021 3:31,0.5
A01,03/12/2021 7:31,0.5
A01,03/12/2021 11:31,0.5
A01,03/12/2021 15:31,0.5
A01,03/12/2021 19:31,0.5
A01,03/12/2021 23:31,0.5
A01,04/12/2021 3:31,0.5
A01,04/12/2021 7:31,0.5
A01,04/12/2021 11:31,0.5
A01,04/12/2021 15:31,0.5
A01,04/12/2021 19:31,0.5
A01,04/12/2021 23:31,0.5
A01,05/12/2021 3:31,0.5
A01,05/12/2021 7:31,0.5
A01,05/12/2021 11:31,0.5
A01,05/12/2021 15:31,0.5
A01,05/12/2021 19:31,0.5
A01,05/12/2021 23:31,0.5
A01,06/12/2021 3:31,0.5
A01,06/12/2021 7:31,0.5
A01,06/12/2021 11:31,0.5
A01,06/12/2021 15:31,0.5
A01,06/12/2021 19:31,0.5
A01,06/12/2021 23:31,0.5
A01,07/12/2021 3:31,0.5
A01,07/12/2021 7:31,0.5
A01,07/12/2021 11:31,0.5
A01,07/12/2021 15:31,0.5
A01,07/12/2021 19:31,0.5
A01,07/12/2021 23:31,0.5
A01,08/12/2021 3:31,0.5
A01,08/12/2021 7:31,0.5
A01,08/12/2021 11:31,0.5
A01,08/12/2021 15:31,0.5
A01,08/12/2021 19:31,0.5
A01,08/12/2021 23:31,0.5
A01,09/12/2021 3:31,0.5
A01,09/12/2021 7:31,0.5
A01,09/12/2021 11:31,0.5
A01,09/12/2021 15:31,0.5
A01,09/12/2021 19:31,0.5
A01,09/12/2021 23:31,0.5
A01,10/12/2021 3:31,0.5
A01,10/12/2021 7:31,0.5
A01,10/12/2021 11:31,0.5
A01,10/12/2021 15:31,0.5
A01,10/12/2021 19:31,0.5
A01,10/12/2021 23:31,0.5
A01,11/12/2021 3:31,0.5
A01,11/12/2021 7:31,0
A01,11/12/2021 11:31,0
A01,11/12/2021 15:31,0
A01,11/12/2021 19:31,0.5
A01,11/12/2021 23:31,0.5
A01,12/12/2021 3:31,0.5
A01,12/12/2021 7:31,0.5
A01,12/12/2021 11:31,0.5
A01,12/12/2021 15:31,0.5
A01,12/12/2021 19:31,0.5
A01,12/12/2021 23:31,0.5
A01,13/12/2021 3:31,0.5
A01,13/12/2021 7:31,0.5
A01,13/12/2021 11:31,0.5
A01,13/12/2021 15:31,0.5
A01,13/12/2021 19:31,0.5
A01,13/12/2021 23:31,0.5
A01,14/12/2021 3:31,0.5
A01,14/12/2021 7:31,0.5
A01,14/12/2021 11:31,0.5
A01,14/12/2021 15:31,0.5
A01,14/12/2021 19:31,0.5
A01,14/12/2021 23:31,0.5
A01,15/12/2021 3:31,0.5
A01,15/12/2021 7:31,0.5
A01,15/12/2021 11:31,0.5
A01,15/12/2021 15:31,0.5
A01,15/12/2021 19:31,0.5
A01,15/12/2021 23:31,0.5
A01,16/12/2021 3:31,0.5
A01,16/12/2021 7:31,0.5
A01,16/12/2021 11:31,0.5
A01,16/12/2021 15:31,0.5
A01,16/12/2021 19:31,0.5
A01,16/12/2021 23:31,0.5
A01,17/12/2021 3:31,0.5
A01,17/12/2021 7:31,0.5
A01,17/12/2021 11:31,0.5
A01,17/12/2021 15:31,0.5
A01,17/12/2021 19:31,0.5
A01,17/12/2021 23:31,0.5
A01,18/12/2021 3:31,0.5
A01,18/12/2021 7:31,0.5
A01,18/12/2021 11:31,0.5
A01,18/12/2021 15:31,0.5
A01,18/12/2021 19:31,0.5
A01,18/12/2021 23:31,0.5
A01,19/12/2021 3:31,0.5
A01,19/12/2021 7:31,0.5
A01,19/12/2021 11:31,0
A01,19/12/2021 15:31,0.5
A01,19/12/2021 19:31,0.5
A01,19/12/2021 23:31,0.5
A01,20/12/2021 3:31,0.5
A01,20/12/2021 7:31,0.5
A01,20/12/2021 11:31,0.5
A01,20/12/2021 15:31,0.5
A01,20/12/2021 19:31,0.5
A01,20/12/2021 23:31,0.5
A01,21/12/2021 3:31,0.5
A01,21/12/2021 7:31,0.5
A01,21/12/2021 11:31,0.5
A01,21/12/2021 15:31,0.5
A01,21/12/2021 19:31,0.5
A01,21/12/2021 23:31,0.5
A01,22/12/2021 3:31,0.5
A01,22/12/2021 7:31,0.5
A01,22/12/2021 11:31,0.5
A01,22/12/2021 15:31,0.5
A01,22/12/2021 19:31,0.5
A01,22/12/2021 23:31,0.5
A01,23/12/2021 3:31,0.5
A01,23/12/2021 7:31,0.5
A01,23/12/2021 11:31,0.5
A01,23/12/2021 15:31,0.5
A01,23/12/2021 19:31,0.5
A01,23/12/2021 23:31,0.5
A01,24/12/2021 3:31,0
A01,24/12/2021 7:31,0
A01,24/12/2021 11:31,0
A01,24/12/2021 15:31,0
A01,24/12/2021 19:31,0
A01,24/12/2021 23:31,0
A01,25/12/2021 3:31,0
A01,25/12/2021 7:31,0.5
A01,25/12/2021 11:31,0.5
A01,25/12/2021 15:31,0.5
A01,25/12/2021 19:31,0.5
A01,25/12/2021 23:31,0.5
A01,26/12/2021 3:31,0.5
A01,26/12/2021 7:31,0.5
A01,26/12/2021 11:31,0.5
A01,26/12/2021 15:31,0.5
A01,26/12/2021 19:31,0.5
A01,26/12/2021 23:31,0.5
A01,27/12/2021 3:31,0
A01,27/12/2021 7:31,0.5
A01,27/12/2021 11:31,0.5
A01,27/12/2021 15:31,0.5
A01,27/12/2021 19:31,0.5
A01,27/12/2021 23:31,0.5
A01,28/12/2021 3:31,0.5
A01,28/12/2021 7:31,0
A01,28/12/2021 11:31,0.5
A01,28/12/2021 15:31,0.5
A01,28/12/2021 19:31,0.5
A01,28/12/2021 23:31,0.5
A01,29/12/2021 3:31,0.5
A01,29/12/2021 7:31,0.5
A01,29/12/2021 11:31,1
A01,29/12/2021 15:31,1.5
A01,29/12/2021 19:31,1
A01,29/12/2021 23:31,0.5
A01,30/12/2021 3:31,0.5
A01,30/12/2021 7:31,0.5
A01,30/12/2021 11:31,2
A01,30/12/2021 15:31,3
A01,30/12/2021 19:31,1.5
A01,30/12/2021 23:31,0.5
A01,31/12/2021 3:31,0.5
A01,31/12/2021 7:31,0.5
A01,31/12/2021 11:31,3.5
A01,31/12/2021 15:31,5.5
A01,31/12/2021 19:31,2.5
A01,31/12/2021 23:31,1.5
A01,01/01/2022 3:31,1
A01,01/01/2022 7:31,1
A01,01/01/2022 11:31,3
A01,01/01/2022 15:31,4
A01,01/01/2022 19:31,2.5
A01,01/01/2022 23:31,1.5
A01,02/01/2022 3:31,1.5
A01,02/01/2022 7:31,1
A01,02/01/2022 11:31,3
A01,02/01/2022 15:31,5
A01,02/01/2022 19:31,2
A01,02/01/2022 23:31,1
A01,03/01/2022 3:31,0.5
A01,03/01/2022 7:31,0
A01,03/01/2022 11:31,1
A01,03/01/2022 15:31,3.5
A01,03/01/2022 19:31,1.5
A01,03/01/2022 23:31,1.5
A01,04/01/2022 3:31,1.5
A01,04/01/2022 7:31,1
A01,04/01/2022 11:31,0.5
A01,04/01/2022 15:31,0.5
A01,04/01/2022 19:31,0.5
A01,04/01/2022 23:31,0
A01,05/01/2022 3:31,0
A01,05/01/2022 7:31,0
A01,05/01/2022 11:31,0
A01,05/01/2022 15:31,0
A01,05/01/2022 19:31,0
A01,05/01/2022 23:31,0
A01,06/01/2022 3:31,0
A01,06/01/2022 7:31,0
A01,06/01/2022 11:31,0
A01,06/01/2022 15:31,0
A01,06/01/2022 19:31,0
A01,06/01/2022 23:31,0
A01,07/01/2022 3:31,0
A01,07/01/2022 7:31,0
A01,07/01/2022 11:31,0
A01,07/01/2022 15:31,0.5
A01,07/01/2022 19:31,0.5
A01,07/01/2022 23:31,0
A01,08/01/2022 3:31,0
A01,08/01/2022 7:31,0
A01,08/01/2022 11:31,0
A01,08/01/2022 15:31,0
A01,08/01/2022 19:31,0
A01,08/01/2022 23:31,0
A01,09/01/2022 3:31,0
A01,09/01/2022 7:31,0
A01,09/01/2022 11:31,0
A01,09/01/2022 15:31,0
A01,09/01/2022 19:31,0.5
A01,09/01/2022 23:31,0.5
A01,10/01/2022 3:31,0.5
A01,10/01/2022 7:31,0.5
A01,10/01/2022 11:31,0.5
A01,10/01/2022 15:31,2
A01,10/01/2022 19:31,1.5
A01,10/01/2022 23:31,0.5
A01,11/01/2022 3:31,0
A01,11/01/2022 7:31,0
A01,11/01/2022 11:31,1
A01,11/01/2022 15:31,6.5
A01,11/01/2022 19:31,3.5
A01,11/01/2022 23:31,1.5
A01,12/01/2022 3:31,0
A01,12/01/2022 7:31,0
A01,12/01/2022 11:31,0
A01,12/01/2022 15:31,6.5
A01,12/01/2022 19:31,2
A01,12/01/2022 23:31,0.5
A01,13/01/2022 3:31,0
A01,13/01/2022 7:31,0.5
A01,13/01/2022 11:31,0.5
A01,13/01/2022 15:31,4
A01,13/01/2022 19:31,1
A01,13/01/2022 23:31,0
A01,14/01/2022 3:31,0.5
A01,14/01/2022 7:31,-1.5
A01,14/01/2022 11:31,-1
A01,14/01/2022 15:31,0.5
A01,14/01/2022 19:31,0.5
A01,14/01/2022 23:31,0.5
A01,15/01/2022 3:31,-3
A01,15/01/2022 7:31,-4
A01,15/01/2022 11:31,-0.5
A01,15/01/2022 15:31,0
A01,15/01/2022 19:31,0.5
A01,15/01/2022 23:31,0.5
A01,16/01/2022 3:31,-0.5
A01,16/01/2022 7:31,-2
A01,16/01/2022 11:31,-1
A01,16/01/2022 15:31,0.5
A01,16/01/2022 19:31,0
A01,16/01/2022 23:31,0.5
A01,17/01/2022 3:31,0.5
A01,17/01/2022 7:31,0.5
A01,17/01/2022 11:31,0.5
A01,17/01/2022 15:31,6
A01,17/01/2022 19:31,2
A01,17/01/2022 23:31,0.5
A01,18/01/2022 3:31,0
A01,18/01/2022 7:31,0.5
A01,18/01/2022 11:31,0
A01,18/01/2022 15:31,8
A01,18/01/2022 19:31,3.5
A01,18/01/2022 23:31,1
A01,19/01/2022 3:31,0
A01,19/01/2022 7:31,0
A01,19/01/2022 11:31,0
A01,19/01/2022 15:31,7.5
A01,19/01/2022 19:31,3
A01,19/01/2022 23:31,1
A01,20/01/2022 3:31,0
A01,20/01/2022 7:31,0
A01,20/01/2022 11:31,0.5
A01,20/01/2022 15:31,8.5
A01,20/01/2022 19:31,3.5
A01,20/01/2022 23:31,0.5
A01,21/01/2022 3:31,0
A01,21/01/2022 7:31,-1
A01,21/01/2022 11:31,0.5
A01,21/01/2022 15:31,4
A01,21/01/2022 19:31,0.5
A01,21/01/2022 23:31,0.5
A01,22/01/2022 3:31,-1
A01,22/01/2022 7:31,-0.5
A01,22/01/2022 11:31,-1
A01,22/01/2022 15:31,5
A01,22/01/2022 19:31,1.5
A01,22/01/2022 23:31,0
A01,23/01/2022 3:31,0
A01,23/01/2022 7:31,0.5
A01,23/01/2022 11:31,1.5
A01,23/01/2022 15:31,9.5
A01,23/01/2022 19:31,4.5
A01,23/01/2022 23:31,1.5
A01,24/01/2022 3:31,0
A01,24/01/2022 7:31,0.5
A01,24/01/2022 11:31,0.5
A01,24/01/2022 15:31,7.5
A01,24/01/2022 19:31,3
A01,24/01/2022 23:31,0.5
A01,25/01/2022 3:31,0.5
A01,25/01/2022 7:31,-1
A01,25/01/2022 11:31,0.5
A01,25/01/2022 15:31,7.5
A01,25/01/2022 19:31,2.5
A01,25/01/2022 23:31,0
A01,26/01/2022 3:31,0.5
A01,26/01/2022 7:31,-0.5
A01,26/01/2022 11:31,-1
A01,26/01/2022 15:31,4.5
A01,26/01/2022 19:31,1
A01,26/01/2022 23:31,0.5
A01,27/01/2022 3:31,0.5
A01,27/01/2022 7:31,-1
A01,27/01/2022 11:31,0
A01,27/01/2022 15:31,9
A01,27/01/2022 19:31,4
A01,27/01/2022 23:31,0.5
A01,28/01/2022 3:31,0
A01,28/01/2022 7:31,0.5
A01,28/01/2022 11:31,3
A01,28/01/2022 15:31,8.5
A01,28/01/2022 19:31,4
A01,28/01/2022 23:31,1.5
A01,29/01/2022 3:31,0.5
A01,29/01/2022 7:31,0.5
A01,29/01/2022 11:31,6
A01,29/01/2022 15:31,11
A01,29/01/2022 19:31,6
A01,29/01/2022 23:31,3.5
A01,30/01/2022 3:31,2
A01,30/01/2022 7:31,1
A01,30/01/2022 11:31,7
A01,30/01/2022 15:31,12.5
A01,30/01/2022 19:31,7
A01,30/01/2022 23:31,3.5
A01,31/01/2022 3:31,2
A01,31/01/2022 7:31,1
A01,31/01/2022 11:31,6
A01,31/01/2022 15:31,11
A01,31/01/2022 19:31,5
A01,31/01/2022 23:31,2
A01,01/02/2022 3:31,0
A01,01/02/2022 7:31,0.5
A01,01/02/2022 11:31,4.5
A01,01/02/2022 15:31,10.5
A01,01/02/2022 19:31,6
A01,01/02/2022 23:31,4.5
A01,02/02/2022 3:31,4.5
A01,02/02/2022 7:31,4
A01,02/02/2022 11:31,9
A01,02/02/2022 15:31,13
A01,02/02/2022 19:31,8
A01,02/02/2022 23:31,5.5
A01,03/02/2022 3:31,4.5
A01,03/02/2022 7:31,3
A01,03/02/2022 11:31,7
A01,03/02/2022 15:31,10
A01,03/02/2022 19:31,6
A01,03/02/2022 23:31,3.5
A01,04/02/2022 3:31,3
A01,04/02/2022 7:31,2
A01,04/02/2022 11:31,3
A01,04/02/2022 15:31,7.5
A01,04/02/2022 19:31,4.5
A01,04/02/2022 23:31,2.5
A01,05/02/2022 3:31,1.5
A01,05/02/2022 7:31,0.5
A01,05/02/2022 11:31,2
A01,05/02/2022 15:31,10
A01,05/02/2022 19:31,4.5
A01,05/02/2022 23:31,1.5
A01,06/02/2022 3:31,0.5
A01,06/02/2022 7:31,0.5
A01,06/02/2022 11:31,5.5
A01,06/02/2022 15:31,11.5
A01,06/02/2022 19:31,6
A01,06/02/2022 23:31,4
A01,07/02/2022 3:31,2.5
A01,07/02/2022 7:31,2
A01,07/02/2022 11:31,8
A01,07/02/2022 15:31,14
A01,07/02/2022 19:31,7.5
A01,07/02/2022 23:31,5
A01,08/02/2022 3:31,4
A01,08/02/2022 7:31,4.5
A01,08/02/2022 11:31,10.5
A01,08/02/2022 15:31,14.5
A01,08/02/2022 19:31,8.5
A01,08/02/2022 23:31,5.5
A01,09/02/2022 3:31,4
A01,09/02/2022 7:31,2.5
A01,09/02/2022 11:31,8.5
A01,09/02/2022 15:31,13.5
A01,09/02/2022 19:31,7.5
A01,09/02/2022 23:31,4.5
A01,10/02/2022 3:31,3.5
A01,10/02/2022 7:31,2.5
A01,10/02/2022 11:31,7
A01,10/02/2022 15:31,10
A01,10/02/2022 19:31,6.5
A01,10/02/2022 23:31,3.5
A01,11/02/2022 3:31,3
A01,11/02/2022 7:31,2.5
A01,11/02/2022 11:31,2.5
A01,11/02/2022 15:31,3
A01,11/02/2022 19:31,2
A01,11/02/2022 23:31,1.5
A01,12/02/2022 3:31,1.5
A01,12/02/2022 7:31,1
A01,12/02/2022 11:31,2
A01,12/02/2022 15:31,5
A01,12/02/2022 19:31,3
A01,12/02/2022 23:31,1
A01,13/02/2022 3:31,0.5
A01,13/02/2022 7:31,0
A01,13/02/2022 11:31,0
A01,13/02/2022 15:31,0
A01,13/02/2022 19:31,0
A01,13/02/2022 23:31,0.5
A01,14/02/2022 3:31,0
A01,14/02/2022 7:31,0
A01,14/02/2022 11:31,0
A01,14/02/2022 15:31,0
A01,14/02/2022 19:31,0.5
A01,14/02/2022 23:31,0.5
A01,15/02/2022 3:31,0.5
A01,15/02/2022 7:31,0.5
A01,15/02/2022 11:31,0
A01,15/02/2022 15:31,0
A01,15/02/2022 19:31,0.5
A01,15/02/2022 23:31,0.5
A01,16/02/2022 3:31,0.5
A01,16/02/2022 7:31,0.5
A01,16/02/2022 11:31,0.5
A01,16/02/2022 15:31,1
A01,16/02/2022 19:31,1.5
A01,16/02/2022 23:31,1
A01,17/02/2022 3:31,0.5
A01,17/02/2022 7:31,0
A01,17/02/2022 11:31,2.5
A01,17/02/2022 15:31,10.5
A01,17/02/2022 19:31,6
A01,17/02/2022 23:31,3
A01,18/02/2022 3:31,1.5
A01,18/02/2022 7:31,1
A01,18/02/2022 11:31,3.5
A01,18/02/2022 15:31,5
A01,18/02/2022 19:31,2
A01,18/02/2022 23:31,0.5
A01,19/02/2022 3:31,0
A01,19/02/2022 7:31,0.5
A01,19/02/2022 11:31,0.5
A01,19/02/2022 15:31,6
A01,19/02/2022 19:31,2
A01,19/02/2022 23:31,0.5
A01,20/02/2022 3:31,0
A01,20/02/2022 7:31,0
A01,20/02/2022 11:31,2.5
A01,20/02/2022 15:31,11
A01,20/02/2022 19:31,5.5
A01,20/02/2022 23:31,2
A01,21/02/2022 3:31,1
A01,21/02/2022 7:31,0.5
A01,21/02/2022 11:31,5
A01,21/02/2022 15:31,11
A01,21/02/2022 19:31,4.5
A01,21/02/2022 23:31,2
A01,22/02/2022 3:31,1
A01,22/02/2022 7:31,1
A01,22/02/2022 11:31,7.5
A01,22/02/2022 15:31,15
A01,22/02/2022 19:31,9
A01,22/02/2022 23:31,5
A01,23/02/2022 3:31,2.5
A01,23/02/2022 7:31,1.5
A01,23/02/2022 11:31,6.5
A01,23/02/2022 15:31,11.5
A01,23/02/2022 19:31,7.5
A01,23/02/2022 23:31,5
A01,24/02/2022 3:31,3.5
A01,24/02/2022 7:31,2.5
A01,24/02/2022 11:31,4.5
A01,24/02/2022 15:31,10
A01,24/02/2022 19:31,5
A01,24/02/2022 23:31,2.5
A01,25/02/2022 3:31,1
A01,25/02/2022 7:31,0
A01,25/02/2022 11:31,5.5
A01,25/02/2022 15:31,13
A01,25/02/2022 19:31,7
A01,25/02/2022 23:31,3
A01,26/02/2022 3:31,1.5
A01,26/02/2022 7:31,1
A01,26/02/2022 11:31,5
A01,26/02/2022 15:31,4
A01,26/02/2022 19:31,3
A01,26/02/2022 23:31,2
A01,27/02/2022 3:31,1.5
A01,27/02/2022 7:31,1
A01,27/02/2022 11:31,7
A01,27/02/2022 15:31,12
A01,27/02/2022 19:31,6.5
A01,27/02/2022 23:31,3.5
A01,28/02/2022 3:31,2
A01,28/02/2022 7:31,1
A01,28/02/2022 11:31,7.5
A01,28/02/2022 15:31,12.5
A01,28/02/2022 19:31,8
A01,28/02/2022 23:31,6
A01,01/03/2022 3:31,4.5
A01,01/03/2022 7:31,4
A01,01/03/2022 11:31,4
A01,01/03/2022 15:31,3.5
A01,01/03/2022 19:31,3
A01,01/03/2022 23:31,1.5
A01,02/03/2022 3:31,1
A01,02/03/2022 7:31,1
A01,02/03/2022 11:31,1
A01,02/03/2022 15:31,2
A01,02/03/2022 19:31,3
A01,02/03/2022 23:31,2
A01,03/03/2022 3:31,2
A01,03/03/2022 7:31,1
A01,03/03/2022 11:31,1
A01,03/03/2022 15:31,1
A01,03/03/2022 19:31,0.5
A01,03/03/2022 23:31,0.5
A01,04/03/2022 3:31,0.5
A01,04/03/2022 7:31,0
A01,04/03/2022 11:31,0
A01,04/03/2022 15:31,0.5
A01,04/03/2022 19:31,0.5
A01,04/03/2022 23:31,0.5
A01,05/03/2022 3:31,0
A01,05/03/2022 7:31,0
A01,05/03/2022 11:31,0
A01,05/03/2022 15:31,2.5
A01,05/03/2022 19:31,2
A01,05/03/2022 23:31,0
A01,06/03/2022 3:31,0
A01,06/03/2022 7:31,0.5
A01,06/03/2022 11:31,0.5
A01,06/03/2022 15:31,1.5
A01,06/03/2022 19:31,2
A01,06/03/2022 23:31,0
A01,07/03/2022 3:31,0.5
A01,07/03/2022 7:31,0.5
A01,07/03/2022 11:31,0.5
A01,07/03/2022 15:31,0.5
A01,07/03/2022 19:31,0.5
A01,07/03/2022 23:31,-1
A01,08/03/2022 3:31,-1
A01,08/03/2022 7:31,-1
A01,08/03/2022 11:31,-1
A01,08/03/2022 15:31,0.5
A01,08/03/2022 19:31,0.5
A01,08/03/2022 23:31,0.5
A01,09/03/2022 3:31,0.5
A01,09/03/2022 7:31,-1
A01,09/03/2022 11:31,-1
A01,09/03/2022 15:31,-1
A01,09/03/2022 19:31,0.5
A01,09/03/2022 23:31,0.5
A01,10/03/2022 3:31,0.5
A01,10/03/2022 7:31,0.5
A01,10/03/2022 11:31,0.5
A01,10/03/2022 15:31,0.5
A01,10/03/2022 19:31,0.5
A01,10/03/2022 23:31,0.5
A01,11/03/2022 3:31,0.5
A01,11/03/2022 7:31,0.5
A01,11/03/2022 11:31,0.5
A01,11/03/2022 15:31,0.5
A01,11/03/2022 19:31,0.5
A01,11/03/2022 23:31,0.5
A01,12/03/2022 3:31,0.5
A01,12/03/2022 7:31,0.5
A01,12/03/2022 11:31,0.5
A01,12/03/2022 15:31,0.5
A01,12/03/2022 19:31,0.5
A01,12/03/2022 23:31,0.5
A01,13/03/2022 3:31,0.5
A01,13/03/2022 7:31,0.5
A01,13/03/2022 11:31,0.5
A01,13/03/2022 15:31,0.5
A01,13/03/2022 19:31,0.5
A01,13/03/2022 23:31,0.5
A01,14/03/2022 3:31,0.5
A01,14/03/2022 7:31,0.5
A01,14/03/2022 11:31,0.5
A01,14/03/2022 15:31,0.5
A01,14/03/2022 19:31,0.5
A01,14/03/2022 23:31,0.5
A01,15/03/2022 3:31,0.5
A01,15/03/2022 7:31,0.5
A01,15/03/2022 11:31,0.5
A01,15/03/2022 15:31,0.5
A01,15/03/2022 19:31,0
A01,15/03/2022 23:31,0
A01,16/03/2022 3:31,0
A01,16/03/2022 7:31,0
A01,16/03/2022 11:31,0
A01,16/03/2022 15:31,0.5
A01,16/03/2022 19:31,0
A01,16/03/2022 23:31,0
A01,17/03/2022 3:31,0.5
A01,17/03/2022 7:31,0.5
A01,17/03/2022 11:31,0.5
A01,17/03/2022 15:31,0.5
A01,17/03/2022 19:31,0.5
A01,17/03/2022 23:31,0.5
A01,18/03/2022 3:31,-2
A01,18/03/2022 7:31,-0.5
A01,18/03/2022 11:31,-1
A01,18/03/2022 15:31,0.5
A01,18/03/2022 19:31,0.5
A01,18/03/2022 23:31,0.5
A01,19/03/2022 3:31,0.5
A01,19/03/2022 7:31,0.5
A01,19/03/2022 11:31,0.5
A01,19/03/2022 15:31,4
A01,19/03/2022 19:31,2
A01,19/03/2022 23:31,0.5
A01,20/03/2022 3:31,0
A01,20/03/2022 7:31,0
A01,20/03/2022 11:31,0
A01,20/03/2022 15:31,0.5
A01,20/03/2022 19:31,0
A01,20/03/2022 23:31,0
A01,21/03/2022 3:31,0
A01,21/03/2022 7:31,0
A01,21/03/2022 11:31,0
A01,21/03/2022 15:31,0
A01,21/03/2022 19:31,0
A01,21/03/2022 23:31,0
A01,22/03/2022 3:31,0
A01,22/03/2022 7:31,0
A01,22/03/2022 11:31,0
A01,22/03/2022 15:31,0
A01,22/03/2022 19:31,0
A01,22/03/2022 23:31,0
A01,23/03/2022 3:31,0
A01,23/03/2022 7:31,0
A01,23/03/2022 11:31,0
A01,23/03/2022 15:31,0
A01,23/03/2022 19:31,0
A01,23/03/2022 23:31,0
A01,24/03/2022 3:31,0
A01,24/03/2022 7:31,0
A01,24/03/2022 11:31,0
A01,24/03/2022 15:31,0.5
A01,24/03/2022 19:31,0.5
A01,24/03/2022 23:31,0.5
A01,25/03/2022 3:31,0
A01,25/03/2022 7:31,0
A01,25/03/2022 11:31,0
A01,25/03/2022 15:31,0.5
A01,25/03/2022 19:31,0.5
A01,25/03/2022 23:31,0.5
A01,26/03/2022 3:31,0.5
A01,26/03/2022 7:31,0
A01,26/03/2022 11:31,0.5
A01,26/03/2022 15:31,2
A01,26/03/2022 19:31,2
A01,26/03/2022 23:31,1.5
A01,27/03/2022 4:31,1
A01,27/03/2022 8:31,0.5
A01,27/03/2022 12:31,7.5
A01,27/03/2022 16:31,8
A01,27/03/2022 20:31,5
A01,28/03/2022 0:31,2.5
A01,28/03/2022 4:31,1.5
A01,28/03/2022 8:31,1
A01,28/03/2022 12:31,6
A01,28/03/2022 16:31,8
A01,28/03/2022 20:31,6
A01,29/03/2022 0:31,3.5
A01,29/03/2022 4:31,2.5
A01,29/03/2022 8:31,2
A01,29/03/2022 12:31,4
A01,29/03/2022 16:31,5.5
A01,29/03/2022 20:31,3.5
A01,30/03/2022 0:31,2
A01,30/03/2022 4:31,1
A01,30/03/2022 8:31,0
A01,30/03/2022 12:31,0.5
A01,30/03/2022 16:31,2.5
A01,30/03/2022 20:31,0.5
A01,31/03/2022 0:31,0
A01,31/03/2022 4:31,0.5
A01,31/03/2022 8:31,0.5
A01,31/03/2022 12:31,0.5
A01,31/03/2022 16:31,1.5
A01,31/03/2022 20:31,0.5
A01,01/04/2022 0:31,0
A01,01/04/2022 4:31,0
A01,01/04/2022 8:31,0
A01,01/04/2022 12:31,0.5
A01,01/04/2022 16:31,0.5
A01,01/04/2022 20:31,0.5
A01,02/04/2022 0:31,0.5
A01,02/04/2022 4:31,0.5
A01,02/04/2022 8:31,0.5
A01,02/04/2022 12:31,0.5
A01,02/04/2022 16:31,0.5
A01,02/04/2022 20:31,0.5
A01,03/04/2022 0:31,0.5
A01,03/04/2022 4:31,0.5
A01,03/04/2022 8:31,0.5
A01,03/04/2022 12:31,0.5
A01,03/04/2022 16:31,0.5
A01,03/04/2022 20:31,0.5
A01,04/04/2022 0:31,0.5
A01,04/04/2022 4:31,0.5
A01,04/04/2022 8:31,0.5
A01,04/04/2022 12:31,0.5
A01,04/04/2022 16:31,0.5
A01,04/04/2022 20:31,0.5
A01,05/04/2022 0:31,0.5
A01,05/04/2022 4:31,0.5
A01,05/04/2022 8:31,-0.5
A01,05/04/2022 12:31,-1
A01,05/04/2022 16:31,0.5
A01,05/04/2022 20:31,0.5
A01,06/04/2022 0:31,0
A01,06/04/2022 4:31,0.5
A01,06/04/2022 8:31,0.5
A01,06/04/2022 12:31,4
A01,06/04/2022 16:31,11
A01,06/04/2022 20:31,6
A01,07/04/2022 0:31,2
A01,07/04/2022 4:31,0.5
A01,07/04/2022 8:31,0
A01,07/04/2022 12:31,0.5
A01,07/04/2022 16:31,3
A01,07/04/2022 20:31,2
A01,08/04/2022 0:31,1.5
A01,08/04/2022 4:31,0.5
A01,08/04/2022 8:31,0
A01,08/04/2022 12:31,0
A01,08/04/2022 16:31,2
A01,08/04/2022 20:31,1.5
A01,09/04/2022 0:31,0.5
A01,09/04/2022 4:31,0
A01,09/04/2022 8:31,0
A01,09/04/2022 12:31,8
A01,09/04/2022 16:31,13.5
A01,09/04/2022 20:31,7
A01,10/04/2022 0:31,3
A01,10/04/2022 4:31,2
A01,10/04/2022 8:31,2
A01,10/04/2022 12:31,3.5
